Date,AAPL,MSFT,GOOG,AMZN,BRK-A,NVDA,V,JPM,UNH,JNJ,BAC,WMT,PG,HD,MA,XOM,PFE,DIS,CVX,KO,AVGO,PEP,CSCO,WFC,COST,LLY,ADBE
2015-10-29,27.592443466186523,47.86566925048828,716.9199829101562,626.5499877929688,206817,6.739353656768799,75.17939758300781,54.934730529785156,108.64309692382812,85.22019958496094,15.153429985046387,50.47224807739258,64.3239517211914,107.32106018066406,96.8390884399414,59.97006607055664,25.916128158569336,107.84241485595703,67.32935333251953,34.94387435913086,98.80089569091797,85.60913848876953,23.961610794067383,45.4644660949707,139.1232147216797,70.94612884521484,88.12000274658203
2015-10-30,27.356645584106445,47.219791412353516,710.8099975585938,625.9000244140625,204596,6.907350540161133,74.28882598876953,54.12601089477539,106.89151000976562,84.93435668945312,14.87856388092041,49.84526824951172,63.789451599121094,107.3297348022461,95.29878234863281,60.342018127441406,25.208038330078125,106.62374877929688,68.07086944580078,34.584564208984375,101.30195617675781,85.10116577148438,23.72314453125,44.68045425415039,138.98257446289062,70.5740966796875,88.66000366210938
2015-11-02,27.741247177124023,47.75802230834961,721.1099853515625,628.3499755859375,207745,6.987697601318359,72.02896118164062,55.21273422241211,107.71737670898438,85.89273834228516,15.126832008361816,50.16747283935547,63.97317886352539,107.99815368652344,95.67420959472656,62.19441604614258,26.132286071777344,107.84241485595703,71.12689971923828,34.49473571777344,101.85322570800781,84.44328308105469,23.657365798950195,45.266395568847656,139.88787841796875,70.9807357788086,89.91000366210938
2015-11-03,28.059444427490234,48.574310302734375,722.1599731445312,625.3099975585938,206704,6.93900203704834,74.59525299072266,55.414920806884766,106.78260040283203,85.71619415283203,15.233234405517578,50.602867126464844,64.34903717041016,109.08325958251953,96.38660430908203,63.33941650390625,26.065204620361328,108.31112670898438,73.50875091552734,34.42938995361328,100.48748016357422,84.04353332519531,23.52579116821289,45.33243179321289,139.58026123046875,70.66059875488281,90.36000061035156
2015-11-04,27.928964614868164,48.79857635498047,728.1099853515625,640.9500122070312,206120,6.824568271636963,75.02616119384766,55.47389221191406,104.04177856445312,85.69937896728516,15.082497596740723,50.829288482666016,64.35736083984375,108.84019470214844,96.7717056274414,62.70493698120117,25.651941299438477,106.16439056396484,72.48258972167969,34.27424621582031,102.10822296142578,83.79371643066406,23.410669326782227,45.35319519042969,138.1299591064453,70.12418365478516,91.01000213623047
2015-11-05,27.800214767456055,48.780643463134766,731.25,655.6500244140625,204694,6.746656894683838,75.89755249023438,55.970924377441406,105.48479461669922,86.02725219726562,15.348499298095703,51.038272857666016,63.79780578613281,109.1353530883789,96.93535614013672,61.85165023803711,25.659454345703125,105.93003845214844,70.81978607177734,34.56822967529297,99.59892272949219,83.78538513183594,23.377779006958008,45.58586120605469,137.3564910888672,69.74347686767578,90.55000305175781
2015-11-06,27.832395553588867,49.26502990722656,733.760009765625,659.3699951171875,203100,7.681597709655762,75.40919494628906,57.672645568847656,104.1960678100586,85.68254852294922,15.915982246398926,51.18631362915039,63.112972259521484,109.36104583740234,97.71515655517578,61.60371017456055,25.494155883789062,108.43299865722656,70.43029022216797,34.26606369018555,106.6825942993164,83.04421997070312,23.394227981567383,46.40850830078125,138.4815673828125,69.61370849609375,90.69000244140625
2015-11-09,27.719738006591797,48.58328628540039,724.8900146484375,655.489990234375,201000,7.647510528564453,74.72933197021484,56.771244049072266,103.69690704345703,84.77462005615234,15.676573753356934,50.933780670166016,62.970985412597656,108.0762939453125,96.72357940673828,60.286869049072266,25.283769607543945,109.13605499267578,69.14946746826172,33.9230842590332,104.07456970214844,82.34466552734375,23.17221450805664,46.092742919921875,136.38079833984375,68.6619873046875,89.80000305175781
2015-11-10,26.846092224121094,48.00021743774414,728.3200073242188,659.6799926757812,201754,7.50142765045166,76.24502563476562,57.01552963256836,105.17623901367188,85.2874526977539,15.827314376831055,51.0992317199707,63.279991149902344,108.73603057861328,96.89685821533203,60.58115005493164,25.388961791992188,110.07350158691406,69.83108520507812,34.11091232299805,98.61168670654297,82.30303955078125,23.007749557495117,46.458351135253906,137.8349151611328,69.70682525634766,90.27999877929688
2015-11-11,26.694366455078125,48.12580490112305,735.4000244140625,673.25,202355,7.428384304046631,75.95720672607422,56.73754119873047,103.95104217529297,85.63213348388672,15.738642692565918,50.14134979248047,63.438697814941406,108.25858306884766,97.1182861328125,60.04410934448242,25.35139274597168,109.22981262207031,69.0521011352539,34.33140182495117,98.68571472167969,82.80270385742188,22.87618064880371,46.3669548034668,137.8171844482422,70.26406860351562,91.20999908447266
2015-11-12,26.60469627380371,47.82978439331055,731.22998046875,665.5999755859375,199371,7.401602745056152,75.12264251708984,55.60026168823242,102.39006042480469,84.2954330444336,15.40170669555664,49.592735290527344,62.35300064086914,107.47730255126953,94.615234375,58.41830062866211,25.08841323852539,108.93920135498047,67.306884765625,33.95574951171875,98.60343933105469,81.91996002197266,22.88440704345703,45.84346008300781,137.4735565185547,69.5326919555664,90.83999633789062
2015-11-13,25.827619552612305,47.39920425415039,717.0,642.3499755859375,197825,7.255517959594727,74.9307861328125,55.22959518432617,101.11040496826172,83.96756744384766,15.250967025756836,49.13119125366211,61.76837921142578,104.16992950439453,93.24818420410156,57.4546012878418,24.99825096130371,107.65492248535156,66.42304229736328,33.792415618896484,96.70295715332031,81.64513397216797,21.552291870117188,45.34488296508789,135.42027282714844,69.26277923583984,89.0199966430664
2015-11-16,26.250646591186523,48.23344039916992,728.9600219726562,647.8099975585938,199800,7.401602745056152,75.68860626220703,56.02989959716797,103.2975845336914,85.09408569335938,15.45490550994873,50.39387893676758,62.88747787475586,104.89908599853516,94.63451385498047,59.514442443847656,24.91559600830078,108.66735076904297,69.33441162109375,34.26606369018555,99.93626403808594,82.91094970703125,22.029218673706055,45.92655563354492,137.87014770507812,70.72553253173828,89.7699966430664
2015-11-17,26.137990951538086,47.83609390258789,725.2999877929688,643.2999877929688,200045,7.401602745056152,75.62145233154297,55.709781646728516,103.81491088867188,85.32946014404297,15.446039199829102,52.179046630859375,62.69538116455078,109.53466033935547,94.4130630493164,58.822914123535156,24.69769859313965,108.86421203613281,69.01597595214844,34.029239654541016,100.4216537475586,82.30303955078125,22.04566764831543,45.66895294189453,140.0203094482422,70.78646850585938,90.29000091552734
2015-11-18,26.965652465820312,48.63079833984375,740.0,663.5399780273438,204280,7.58367919921875,77.18514251708984,56.82178497314453,106.41050720214844,86.31307983398438,15.81844711303711,53.05855941772461,63.38857650756836,109.84717559814453,95.4624252319336,59.396724700927734,25.028303146362305,110.74845123291016,69.91060638427734,34.52739715576172,103.5973892211914,83.50222778320312,22.30057716369629,46.258934020996094,142.10006713867188,72.83257293701172,91.2699966430664
2015-11-19,27.308212280273438,48.71208572387695,738.4099731445312,661.27001953125,204901,7.605674743652344,76.88775634765625,56.99869918823242,100.4024887084961,86.16175079345703,15.685443878173828,52.8582763671875,63.65583038330078,110.12496185302734,95.24100494384766,59.07305145263672,24.261899948120117,111.28279113769531,68.86432647705078,35.20519256591797,103.01324462890625,84.0518569946289,22.50615119934082,46.50822067260742,143.49241638183594,72.89351654052734,91.76000213623047
2015-11-20,27.427764892578125,48.93784713745117,756.5999755859375,668.4500122070312,204600,7.671661376953125,76.92610931396484,56.8975944519043,102.52618408203125,86.7884521484375,15.649971961975098,52.30966567993164,63.32176208496094,113.03305053710938,95.78976440429688,58.697879791259766,24.17924690246582,112.55769348144531,67.48448181152344,34.64990997314453,103.9922866821289,83.36064910888672,22.670608520507812,46.383575439453125,143.73037719726562,73.54653930664062,91.80999755859375
2015-11-23,27.071407318115234,48.93784713745117,755.97998046875,678.989990234375,203779,7.5567946434021,76.849365234375,56.34159851074219,101.79106140136719,87.03404998779297,15.490371704101562,52.47511672973633,63.447052001953125,115.02095031738281,95.66458892822266,59.05833435058594,23.54058265686035,111.94837951660156,68.2426528930664,35.08270263671875,102.35507202148438,83.9852294921875,22.555484771728516,46.20077133178711,144.03878784179688,73.78160858154297,91.95999908447266
2015-11-24,27.331199645996094,48.992027282714844,748.280029296875,671.1500244140625,203360,7.617894649505615,76.54241180419922,56.25735855102539,102.72582244873047,86.41583251953125,15.490371704101562,52.179046630859375,63.847904205322266,115.97582244873047,94.82703399658203,60.23536682128906,24.02146339416504,110.57034301757812,69.25858306884766,35.40935516357422,105.58837127685547,83.8020248413086,22.423925399780273,45.93486022949219,142.92843627929688,73.03280639648438,92.0
2015-11-25,27.13578224182129,48.486297607421875,748.1500244140625,675.3400268554688,202285,7.608119487762451,76.32176971435547,56.32475280761719,103.83306121826172,86.34806823730469,15.463775634765625,52.45769500732422,63.38857650756836,116.88733673095703,94.49972534179688,59.77191925048828,24.69769859313965,111.24529266357422,68.89466857910156,35.40935516357422,105.6294937133789,83.69377899169922,22.399253845214844,45.885005950927734,143.1046600341797,72.91091918945312,91.7699966430664
2015-11-27,27.085203170776367,48.70305252075195,750.260009765625,673.260009765625,201624,7.671661376953125,76.5903549194336,56.58590316772461,103.76951599121094,86.69528198242188,15.499239921569824,52.15291976928711,63.221534729003906,116.96543884277344,94.99066925048828,59.757198333740234,24.63758659362793,107.92676544189453,68.51557922363281,35.50810241699219,106.98699951171875,83.89363861083984,22.46504020690918,46.02627182006836,144.1533660888672,72.83257293701172,92.16999816894531
2015-11-30,27.19785499572754,49.08234405517578,742.5999755859375,664.7999877929688,201360,7.752313613891602,75.79415893554688,56.1731071472168,102.29021453857422,85.73829650878906,15.45490550994873,51.238563537597656,62.5033073425293,116.21892547607422,94.26866149902344,60.07354736328125,24.622560501098633,106.37063598632812,69.23583984375,35.071964263916016,107.3243179321289,83.4106216430664,22.4074764251709,45.7852897644043,142.24986267089844,71.43077850341797,91.45999908447266
